"","nro","varcode","wave","russian","english"
"2224",532,"pl80.2a","i20","Вы платили неофициально;в руки деньгами-без оформления каких-либо документов?","You paid unofficially, in the hands of money-without issuing any documents?"
"2225",533,"pl80.2b","i20","Сколько в рублях Вы платили неофициально;в руки деньгами-без оформления каких-либо документов?","How much did you pay in rubles informally, in the hands of money-without issuing any documents?"
"2226",534,"pl80.3a","i20","Вы платили неофициально; в руки подарками?","You pay informally; into the hands of gifts?"
"2227",535,"pl80.3b","i20","Сколько в рублях Вы платили неофициально; в руки подарками?","How much did you pay in rubles informally; into the hands of gifts?"
"2228",536,"pl66","i20","Были ли у Вас или Вашей семьи в течение последних 30 дней расходы на покупку любых лекарств и перевязочных материалов для Вашего лечения дома?","Have you or your family in the last 30 days the cost of purchasing any drugs and dressings for the treatment of your home?"
"2229",537,"pl67","i20","Сколько всего денег Вы потратили на эти цели?","How much money you spent for this purpose?"
"2230",538,"pl31","i20","В течение последних 30 дней Вы пропустили по болезни сколько- нибудь рабочих или учебных дней?","In the last 30 days you missed due to illness skolko any working or school days?"
"2231",539,"pl32","i20","Сколько всего дней Вы пропустили по болезни за последние 30 дней?","How many days did you miss due to illness for the last 30 days?"
"2232",540,"pl89","i20","В течение последних 12 месяцев Вы пропустили по болезни сколько- нибудь рабочих или учебных дней?","During the past 12 months, have you missed due to illness skolko any working or school days?"
"2233",541,"pl90","i20","Сколько всего дней Вы пропустили по болезни за последние 12 месяцев?","How many days did you miss due to illness in the past 12 months?"
"2234",542,"pl20","i20","Вы лежали в больнице в течение последних трех месяцев?","You were in the hospital for the last three months?"
"2235",543,"pl23","i20","Сколько всего дней из последних трех месяцев Вы провели в больнице?","How many days in the past three months you spent in the hospital?"
"2236",544,"pl68.1","i20","В какой больнице или больницах Вы лежали в течение последних трех месяцев? В государственной; муниципальной больнице?","At one hospital or hospital you were in the past three months? In the state; municipal hospital?"
"2237",545,"pl68.2","i20","В какой больнице или больницах Вы лежали в течение последних трех месяцев? В ведомственной больнице?","At one hospital or hospital you were in the past three months? In the departmental hospital?"
"2238",546,"pl68.3","i20","В какой больнице или больницах Вы лежали в течение последних трех месяцев? В частной больнице?","At one hospital or hospital you were in the past three months? In a private hospital?"
"2239",547,"pl25.1","i20","Лекарства; шприцы и перевязочные материалы; которые были Вам необходимы для лечения в больнице; Вы получали бесплатно или платили за них деньгами или подарками?","medication; syringes and dressings;"
"2240",548,"pl69.1a","i20","Вы или Ваша семья платили официально в кассу больницы или аптеку больницы; в которой Вы лежали; согласно офиц. правилам или прейскуранту мед. учреждения за лекарства; шприцы и перевязочные материалы за последние 3 месяца?","You or your family officially paid in cash the hospital pharmacy or hospital; where you were; according to the official. rules or pricelist honey. agency for medicines; syringes and bandages over the last 3 months?"
"2241",549,"pl69.1b","i20","Сколько заплатили в рублях?","How many paid in rubles?"
"2242",550,"pl69.2a","i20","Вы или Ваша семья платили неофициально; в руки деньгами или подарками непосредственно врачам или другому медицинскому персоналу больницы за лекарства; шприцы и перевязочные материалы за последние 3 месяца?","You or your family paid informally; in the hands of money or gifts directly to physicians or other medical personnel hospital for drugs; syringes and bandages over the last 3 months?"
"2243",551,"pl69.2b","i20","Сколько заплатили в рублях?","How many paid in rubles?"
"2244",552,"pl69.3a","i20","Для Вас покупали в аптеках вне больницы; в которой Вы лежали; лекарства; шприцы и перевязочные материалы для лечения в больнице?","For you to buy in pharmacies outside the hospital; where you were; medication; syringes and dressings for treatment in the hospital?"
"2245",553,"pl69.3b","i20","Сколько заплатили в рублях?","How many paid in rubles?"
"2246",554,"pl24.1","i20","Вы платили за пребывание в больнице; медицинскую помощь; лечение; не считая платы за лекарства; шприцы и перевязочные материалы; всё равно как: деньгами или подарками?","You pay for the hospital stay; health care; treatment; excluding charges for drugs; syringes and dressings; still as money or gifts?"
"2247",555,"pl70.1a","i20","Вы или Ваша семья платили официально в кассу согласно офиц.правилам или офиц. прейскуранту в течение последних трех месяцев за Ваше лечение в больнице; не считая платы за лекарства; шприцы и перевязочные материалы?","You or your family officially paid in cash according to ofits.pravilam or official. pricelist in the last three months for your care in the hospital; excluding charges for drugs; syringes and dressings?"
"2248",556,"pl70.1b","i20","Сколько заплатили в рублях?","How many paid in rubles?"
"2249",557,"pl70.2a","i20","Вы или Ваша семья платили неофициально; в руки деньгами - без оформления каких-либо документов в течение последних трех месяцев за Ваше лечение в больнице; не считая платы за лекарства; шприцы и перевязочные материалы?","You or your family paid informally; in the hands of money - without issuing any documents in the last three months for your care in the hospital; excluding charges for drugs; syringes and dressings?"
"2250",558,"pl70.2b","i20","Сколько заплатили в рублях?","How many paid in rubles?"
"2251",559,"pl70.3a","i20","Вы или Ваша семья платили неофициально; в руки подарками в течение последних трех месяцев за Ваше лечение в больнице; не считая платы за лекарства; шприцы и перевязочные материалы?","You or your family paid informally; into the hands of gifts in the last three months for your care in the hospital; excluding charges for drugs; syringes and dressings?"
"2252",560,"pl70.3b","i20","Сколько заплатили в рублях?","How many paid in rubles?"
"2253",561,"pl76","i20","Вы обращались за стоматологической помощью; включая зубопротезирование; в течение последних трех месяцев?","You asked for dental care; including dentures; during the last three months?"
"2254",562,"pl77.1","i20","Куда Вы обращались за стоматологической помощью в течение последних трех месяцев? В государственную; муниципальную поликлинику?","Where do you apply for dental care in the past three months? In the state; municipal clinic?"
"2255",563,"pl77.2","i20","Куда Вы обращались за стоматологической помощью в течение последних трех месяцев? В ведомственную поликлинику?","Where do you apply for dental care in the past three months? In the departmental clinic?"
"2256",564,"pl77.3","i20","Куда Вы обращались за стоматологической помощью в течение последних трех месяцев? В частную клинику; частный кабинет?","Where do you apply for dental care in the past three months? In a private clinic; private office?"
"2257",565,"pl78.1a","i20","Вы или Ваша семья платили официально в кассу согласно офиц. правилам или офиц. прейскуранту медицинского учреждения за оказанные Вам стоматологические услуги; включая зубопротезирование; в течение последних трех месяцев?","You or your family officially paid in cash according to the official. regulations or official. pricelist medical institution for providing dental services to you; including dentures; during the last three months?"
"2258",566,"pl78.1b","i20","Сколько заплатили в рублях?","How many paid in rubles?"
"2259",567,"pl78.2a","i20","Вы или Ваша семья платили неофициально; в руки деньгами - без оформления каких-либо документов за оказанные Вам стоматологические услуги; включая зубопротезирование; в течение последних трех месяцев?","You or your family paid informally; in the hands of money - without issuing any documents provided to you for dental services; including dentures; during the last three months?"
"2260",568,"pl78.2b","i20","Сколько заплатили в рублях?","How many paid in rubles?"
"2261",569,"pl78.3a","i20","Вы или Ваша семья платили неофициально; в руки подарками за оказанные Вам стоматологические услуги; включая зубопротезирование; в течение последних трех месяцев?","You or your family paid informally; into the hands of gifts for dental services provided to you; including dentures; during the last three months?"
"2262",570,"pl78.3b","i20","Сколько заплатили в рублях?","How many paid in rubles?"
"2263",571,"pl26","i20","В течение последних трех месяцев Вы показывались медицинскому работнику для профилактического осмотра; а не потому; что были больны?","During the last three months you show HCP for routine inspection; not because; that were sick?"
"2264",572,"pl79.1a","i20","Вы или Ваша семья платили официально в кассу согласно официальным правилам или официальному прейскуранту медицинского учреждения за это профилактическое обследование в течение последних трех месяцев?","You or your family officially paid in cash according to the official rules, or the official price list of medical institutions for this preventive care in the last three months?"
"2265",573,"pl79.1b","i20","Сколько заплатили в рублях?","How many paid in rubles?"
"2266",574,"pl79.2a","i20","Вы или Ваша семья платили неофициально; в руки деньгами - без оформления каких-либо документов за это профилактическое обследование в течение последних трех месяцев?","You or your family paid informally; in the hands of money - without issuing any documents for this preventive care in the last three months?"
"2267",575,"pl79.2b","i20","Сколько заплатили в рублях?","How many paid in rubles?"
"2268",576,"pl79.3a","i20","Вы или Ваша семья платили неофициально; в руки подарками за это профилактическое обследование в течение последних трех месяцев?","You or your family paid informally; into the hands of gifts for this preventive care in the last three months?"
"2269",577,"pl79.3b","i20","Сколько заплатили в рублях?","How many paid in rubles?"
"2270",578,"pl91","i20","Как бы Вы поступили; если бы могли выбирать - где получить необходимые Вам медицинские услуги за официальную плату с одинаковой стоимостью услуг. Вы обратились бы…?","What would you do; if you could choose - where you get the necessary medical services for the official fee equal-cost services. You would turn ...?"
"2271",579,"pl53","i20","У Вас есть постоянный врач; с которым Вы советуетесь по всем вопросам Вашего здоровья?","Do you have a regular doctor; with whom do you ask advice on all aspects of your health?"
"2272",580,"pl54","i20","Есть врач; к которому Вы могли бы обратиться в случае необходимости?","There is a doctor; to which you might apply in case of need?"
"2273",581,"pl92","i20","Назовите медицинское учреждение; где в основном принимает Ваш постоянный врач","What are the health facility; where basically takes your regular doctor"
"2274",582,"pl93","i20","Давайте поговорим о медицинской амбулаторной помощи или консультациях; любых; кроме стоматологии. Есть ли медицинское учреждение; в котором вы постоянно обслуживаетесь или в которое обычно обращаетесь?","Let's talk about health care or outpatient consultations; any; except for dentistry. Is there a medical facility; in which you regularly serviced or which are usually treated?"
"2275",583,"pl94","i20","Что это за медицинское учреждение; в которое Вы обычно обращаетесь за медицинской амбулаторной помощью; кроме стоматологии? Если таких учреждений несколько; назовите то; которое считаете «основным»","What kind of health care facility; in which you usually seek medical outpatient care; except dentistry? If some of these institutions; call it; which is considered the ""core"""
"2276",584,"pl95","i20","За последние 2 года – 24 месяца до нынешнего опроса -  случалось ли; что вы меняли основное медицинское учреждение; в котором вы постоянно обслуживаетесь?","Over the past 2 years - 24 months before the current survey - Have; that you have changed the main medical facility; in which you regularly serviced?"
"2277",585,"pl96","i20","Вы сменили медицинское учреждение …?","You changed the medical establishment ...?"
"2278",586,"pl97.1","i20","Почему вы сменили медицинское учреждение? Первая причина","Why did you change the health facility? The first reason"
"2279",587,"pl97.2","i20","Почему вы сменили медицинское учреждение? Вторая причина","Why did you change the health facility? The second reason"
"2280",588,"pl97s","i20","Почему вы сменили медицинское учреждение? Другая причина - какая именно?","Why did you change the health facility? Another reason - what is it?"
"2281",589,"pl98","i20","За последние 2 года – 24 месяца до нынешнего опроса -  приходилось ли Вам менять врача-терапевта в том медицинском учреждении; в котором вы постоянно обслуживаетесь?","Over the past 2 years - 24 months before the current survey - if you ever change the therapist in a medical facility; in which you regularly serviced?"
"2282",590,"pl99","i20","Вы сменили врача-терапевта …?","You changed the therapist ...?"
"2283",591,"pl100","i20","За последние 2 года случалось ли; что Вам нужно было обратиться к врачу в связи с заболеванием или прохождением диспансеризации; профилакт.осмотра? Не учитывайте вызовов скорой помощи или госпитализации","Over the last 2 years Have; what you need to see a doctor due to illness or passing medical examination; profilakt.osmotra? Do not include emergency calls or hospitalization"
"2284",592,"pl101","i20","Сколько у Вас было случаев обращен. к врачам в посл. 2 года?Если Вы посещали одного врача неск. раз;то считайте это как одно обращен. Если Вы проход. диспансериз.;считайте это как одно обращен.","How many cases have you been facing. doctors in the latest. 2 years? If you have visited a doctor several. time, then consider this as one faces. If you pass. dispanseriz.; consider it as one faces."
"2285",593,"pl102","i20","Сколько у Вас было таких случаев хотя бы приблизительно?","How many of you have been such cases at least approximately?"
"2286",594,"pl103.1a","i20","За последние 2 года среди учтенных вами случаев обращения к врачам были ли такие; когда у вас была возможность выбора; куда и к кому обратиться; и вы выбирали между двумя или более врачами одной специальности?","Over the past two years among the recorded cases you going to doctors whether such; when you had a choice; where and who to contact; and you can choose between two or more doctors a specialty?"
"2287",595,"pl103.1b","i20","Сколько раз такое случалось","How many times this has happened"
"2288",596,"pl103.2a","i20","За последние 2 года среди учтенных вами случаев обращения к врачам были ли такие; когда у вас была возможность выбора; куда и к кому обратиться; и вы выбирали между двумя или более медицинскими учреждениями?","Over the past two years among the recorded cases you going to doctors whether such; when you had a choice; where and who to contact; and you can choose between two or more medical institutions?"
"2289",597,"pl103.2b","i20","Сколько раз такое случалось","How many times this has happened"
"2290",598,"pl104.1","i20","За последние 2 года Вам не случалось выбирать медицинское учреждение или врача. Чем объясняется; что у Вас не было таких случаев? Первое объяснение","Over the past 2 years you did not happen to choose a medical facility or physician. What is the explanation; that you did not have such cases? The first explanation"
"2291",599,"pl104.2","i20","За последние 2 года Вам не случалось выбирать медицинское учреждение или врача. Чем объясняется; что у Вас не было таких случаев? Второе объяснение","Over the past 2 years you did not happen to choose a medical facility or physician. What is the explanation; that you did not have such cases? The second explanation"
"2292",600,"pl104s","i20","За последние 2 года Вам не случалось выбирать медицинское учреждение или врача. Чем объясняется; что у Вас не было таких случаев? Другое объяснение - какое именно?","Over the past 2 years you did not happen to choose a medical facility or physician. What is the explanation; that you did not have such cases? Another explanation - what is it?"
"2293",601,"pl105","i20","Расскажите о последнем случае в течение последних двух лет; когда Вам приходилось для себя выбирать врача или поликлинику. Вы обращались за помощью терапевта или врача-узкого специалиста?","Tell us about the last case in the last two years; When you have to choose for themselves a doctor or clinic. You asked for help practitioners or a specialist?"
"2294",602,"pl106","i20","Почему вам пришлось выбирать терапевта или поликлинику; в которой можно получить помощь терапевта? Основная причина","Why you had to choose a physician or clinic; where you can get help from doctors? The main reason"
"2295",603,"pl106s","i20","Почему вам пришлось выбирать терапевта или поликлинику; в которой можно получить помощь терапевта? Другая основная причина; какая именно?","Why you had to choose a physician or clinic; where you can get help from doctors? Another main reason; which one?"
"2296",604,"pl107","i20","Почему вам пришлось выбирать врача-узкого специалиста? Основная причина","Why you had to choose a doctor, a specialist? The main reason"
"2297",605,"pl107s","i20","Почему вам пришлось выбирать врача-узкого специалиста? Другая основная причина; какая именно?","Why you had to choose a doctor, a specialist? Another main reason; which one?"
"2298",606,"pl108","i20","Какое суждение лучше всего описывает то; как вы делали свой выбор?","What best describes the judgment that; as you make your choice?"
"2299",607,"pl109.1","i20","Какими источниками информации вы пользовались при выборе врача или медицинского учреждения?","What sources of information did you use when choosing a physician or medical facility?"
"2300",608,"pl109.2","i20","Какими источниками информации вы пользовались при выборе врача или медицинского учреждения?","What sources of information did you use when choosing a physician or medical facility?"
"2301",609,"pl109.3","i20","Какими источниками информации вы пользовались при выборе врача или медицинского учреждения?","What sources of information did you use when choosing a physician or medical facility?"
"2302",610,"pl109.4","i20","Какими источниками информации вы пользовались при выборе врача или медицинского учреждения?","What sources of information did you use when choosing a physician or medical facility?"
"2303",611,"pl109.5","i20","Какими источниками информации вы пользовались при выборе врача или медицинского учреждения?","What sources of information did you use when choosing a physician or medical facility?"
"2304",612,"pl109.6","i20","Какими источниками информации вы пользовались при выборе врача или медицинского учреждения?","What sources of information did you use when choosing a physician or medical facility?"
"2305",613,"pl109.7","i20","Какими источниками информации вы пользовались при выборе врача или медицинского учреждения?","What sources of information did you use when choosing a physician or medical facility?"
"2306",614,"pl109s","i20","Какими именно другими источниками информации вы пользовались при выборе врача или медицинского учреждения?","What are the names of other sources of information did you use when choosing a physician or medical facility?"
"2307",615,"pl110","i20","Когда вы выбирали к кому/куда обратиться; вы хотели…","When you chose to whom / where to go; you want ..."
"2308",616,"pl111","i20","В каком учреждении работал выбранный вами врач?","In which institutions operate chosen doctor?"
"2309",617,"pl112","i20","Вы получили помощь у этого врача/в этом медицинском учреждении…","You get help from this doctor / medical facility in this ..."
"2310",618,"pl113.1","i20","Почему вы выбрали именно этого врача/это медицинское учреждение? Первая причина","Why did you choose this doctor / medical facility it? The first reason"
"2311",619,"pl113.2","i20","Почему вы выбрали именно этого врача/это медицинское учреждение? Вторая причина","Why did you choose this doctor / medical facility it? The second reason"
"2312",620,"pl113s","i20","Почему вы выбрали именно этого врача/это медицинское учреждение? Другая причина - какая именно?","Why did you choose this doctor / medical facility it? Another reason - what is it?"
"2313",621,"pl114","i20","За последние 3 года – 36 месяцев до нынешнего опроса - были случаи; когда вы нуждались в проведении операции или ином лечении в больнице; другом стационаре?","Over the past 3 years - 36 months before the current survey - there were cases; When you need an operation or other medical treatment in the hospital; another hospital?"
"2314",622,"pl115","i20","Всегда ли у вас была возможность обратиться в больницу; другой стационар или были случаи; когда вам было некуда обратиться?","Always you have had the opportunity to go to the hospital; another hospital or were cases; when you were nowhere to turn?"
"2315",623,"pl116","i20","За последние 3 года – 36 месяцев до нынешнего опроса -  были ли вы госпитализированы в больницу или другой стационар?","Over the past 3 years - 36 months before the current survey - were you admitted to a hospital or other hospital?"
"2316",624,"pl117","i20","Сколько раз за последние 3 года Вы находились в больнице или другом стационаре? Не учитывайте случаи направления на однодневные консультации; на анализы; на диагност. исследования в консультац. отделения; дневные стационары","How many times in the last 3 years you were in a hospital or other hospital? Do not include cases of referral to day consultation; on analyzes; on the diagnostician. research consultation. branch; day care"
"2317",625,"pl118","i20","За последние 3 года среди всех этих случаев обращения в больницу/стационар случались ли такие; когда у вас была возможность выбора; куда обратиться; и вы сами выбирали между двумя или более больницами; другими стационарами?","Over the past 3 years for all these cases treatment in hospital / hospital whether there were such; when you had a choice; where to go; and you can choose between two or more hospitals; other hospitals?"
"2318",626,"pl119","i20","Сколько раз за последние 3 года Вам случалось выбирать между двумя или более больницами; другими стационарами?","How many times in the last 3 years you happen to choose between two or more hospitals; other hospitals?"
"2319",627,"pl120.1","i20","Чем объясняется; что за последние 3 года  у вас не было случаев; когда Вы выбирали больницу; другой стационар? Первое объяснение","What is the explanation; that for the last 3 years you have not had cases; When you choose a hospital; another hospital? The first explanation"
"2320",628,"pl120.2","i20","Чем объясняется; что за последние 3 года  у вас не было случаев; когда Вы выбирали больницу; другой стационар? Второе объяснение","What is the explanation; that for the last 3 years you have not had cases; When you choose a hospital; another hospital? The second explanation"
"2321",629,"pl120s","i20","Чем объясняется; что за последние 3 года  у вас не было случаев; когда Вы выбирали больницу; другой стационар? Другое объяснение - какое именно?","What is the explanation; that for the last 3 years you have not had cases; When you choose a hospital; another hospital? Another explanation - what is it?"
"2322",630,"pl121","i20","Расскажите о последнем случае в течение последних трех лет; когда Вам приходилось для себя выбирать больницу или другой стационар. Вы заранее планировали эту госпитализацию или это была экстренная; неожиданная госпитализация?","Tell us about the last case in the past three years; When you have to choose for themselves a hospital or another hospital. You had planned this hospitalization or it was an emergency; unexpected hospitalization?"
"2323",631,"pl122","i20","Было ли у вас направление на госпитализацию?","Did you have a referral for hospitalization?"
"2324",632,"pl123.1","i20","Откуда вы узнали о вариантах госпитализации при выборе больницы; стационара?","How did you know about the options when choosing a hospital admission; hospital?"
"2325",633,"pl123.2","i20","Откуда вы узнали о вариантах госпитализации при выборе больницы; стационара?","How did you know about the options when choosing a hospital admission; hospital?"
"2326",634,"pl123.3","i20","Откуда вы узнали о вариантах госпитализации при выборе больницы; стационара?","How did you know about the options when choosing a hospital admission; hospital?"
"2327",635,"pl123.4","i20","Откуда вы узнали о вариантах госпитализации при выборе больницы; стационара?","How did you know about the options when choosing a hospital admission; hospital?"
"2328",636,"pl123.5","i20","Откуда вы узнали о вариантах госпитализации при выборе больницы; стационара?","How did you know about the options when choosing a hospital admission; hospital?"
"2329",637,"pl123.6","i20","Откуда вы узнали о вариантах госпитализации при выборе больницы; стационара?","How did you know about the options when choosing a hospital admission; hospital?"
"2330",638,"pl123.7","i20","Откуда вы узнали о вариантах госпитализации при выборе больницы; стационара?","How did you know about the options when choosing a hospital admission; hospital?"
"2331",639,"pl123s","i20","Другой источник информации о вариантах госпитализации при выборе больницы; стационара?","Another source of information on options when choosing a hospital admission; hospital?"
"2332",640,"pl124","i20","Когда вы выбирали больницу; стационар; вы хотели…","When you chose the hospital; hospital; you want ..."
"2333",641,"pl125","i20","Какую больницу; стационар в итоге вы выбрали?","Which hospital; hospital in the end you choose?"
"2334",642,"pl126.1","i20","Почему в итоге была выбрана эта больница; стационар? Первая причина","Why was eventually chosen this hospital; hospital? The first reason"
"2335",643,"pl126.2","i20","Почему в итоге была выбрана эта больница; стационар? Вторая причина","Why was eventually chosen this hospital; hospital? The second reason"
"2336",644,"pl126s","i20","Почему в итоге была выбрана эта больница; стационар? Другая причина - какая именно?","Why was eventually chosen this hospital; hospital? Another reason - what is it?"
"2337",645,"pl127","i20","Вы получили помощь в этой больнице; стационаре …","You have been helped in this hospital; hospital ..."
"2338",646,"ps1.1_l","i20","ПРИСУТСТВОВАЛ ЛИ ПРИ ПРОВЕДЕНИИ ИНТЕРВЬЮ по вопроснику Медицина; ХОТЯ БЫ НЕКОТОРОЕ ВРЕМЯ; КТО-ЛИБО ЕЩЕ ИЗ ЧЛЕНОВ ДОМОХОЗЯЙСТВА","ATTENDED DID DURING INTERVIEW Questionnaire Medicine; Least for a while; Anyone else in the household"
"2339",647,"ps1.2_l","i20","ПРИСУТСТВОВАЛИ ЛИ ПРИ ПРОВЕДЕНИИ ИНТЕРВЬЮ по вопроснику Медицина; ХОТЯ БЫ НЕКОТОРОЕ ВРЕМЯ; ДРУГИЕ ЛЮДИ; НЕ ЧЛЕНЫ ДОМОХОЗЯЙСТВА","PRESENT THERE FOR INTERVIEWING Questionnaire Medicine; Least for a while; Other people; NOT members of the household"
"2340",648,"ps2_l","i20","ОЦЕНИТЕ ОТНОШЕНИЕ РЕСПОНДЕНТА К ИНТЕРВЬЮ по вопроснику Медицина. ОТНОШЕНИЕ БЫЛО","Estimate the ratio of respondents to interview questionnaire Medicine. ratio was"
"2341",649,"ps3_l","i20","ОТМЕТЬТЕ; КАК РЕСПОНДЕНТ ПОНИМАЛ ВОПРОСЫ по вопроснику Медицина","NOTE; How respondents understand the questions on the questionnaire Medicine"
"2342",650,"ps4_l","i20","ОЦЕНИТЕ ПОВЕДЕНИЕ РЕСПОНДЕНТА ВО ВРЕМЯ ИНТЕРВЬЮ по вопроснику Медицина. РЕСПОНДЕНТ","To evaluate the behavior of respondents in an interview on the questionnaire Medicine. RESPONDENT"
"2343",651,"ps5_l","i20","ОЦЕНИТЕ СООБРАЗИТЕЛЬНОСТЬ РЕСПОНДЕНТА по вопроснику Медицина","RESPONDENT RATE Wits Medical Questionnaire"
"2344",652,"ps6_l","i20","ОЦЕНИТЕ ИСКРЕННОСТЬ И ОТКРЫТОСТЬ РЕСПОНДЕНТА по вопроснику Медицина","Appreciate the sincerity and openness of the respondents in the questionnaire Medicine"
"2345",653,"ps7_l","i20","ОТМЕТЬТЕ; НАСКОЛЬКО ПО-ВАШЕМУ МНЕНИЮ НАДЕЖНА ПОЛУЧАЕМАЯ ИНФОРМАЦИЯ по вопроснику Медицина","NOTE; HOW in your opinion reliably receive information on the questionnaire Medicine"
"2346",654,"PM1","i20","Сколько килограмм Вы весите?","How many pounds you weigh?"
"2347",655,"PM2","i20","А какой у Вас рост в сантиметрах?","And what is your height in centimeters?"
"2348",656,"pm2.1","i20","Как изменился Ваш вес в течение последнего года?","How has your weight over the past year?"
"2349",657,"pm3","i20","Как Вы оцениваете Ваше здоровье. Оно у Вас:?","How do you assess your health. It you :?"
"2350",658,"pm20.61","i20","Есть ли у Вас заболевание сердца?","Do you have heart disease?"
"2351",659,"pm20.62","i20","Есть ли у Вас заболевание легких?","Do you have a lung disease?"
"2352",660,"pm20.63","i20","Есть ли у Вас заболевание печени?","Do you have a liver disease?"
"2353",661,"pm20.64","i20","Есть ли у Вас заболевание почек?","Do you have kidney disease?"
"2354",662,"pm20.65","i20","Есть ли у Вас заболевание желудочно-кишечного тракта?","Do you have a disease of the gastrointestinal tract?"
"2355",663,"pm20.66","i20","Есть ли у Вас заболевание позвоночника?","Do you have a disease of the spine?"
"2356",664,"pm20.67","i20","Есть ли у Вас другие хронические заболевания?","Do you have any other chronic disease?"
"2357",665,"pm20.67s","i20","Какие другие хронические заболевания у Вас есть?","What other chronic diseases do you have?"
"2358",666,"pm20.7","i20","Назначена ли Вам какая-нибудь группа по инвалидности?","Do you assigned to any group disability?"
"2359",667,"pm20.8","i20","Какая группа инвалидности Вам назначена?","Which group disability you assigned?"
"2360",668,"pm20.9m","i20","Когда Вам была назначена инвалидность? Вспомните; пожалуйста; месяц","When you were appointed as a disability? Remember; please; month"
"2361",669,"pm20.9y","i20","Когда Вам была назначена инвалидность? Вспомните; пожалуйста; год","When you were appointed as a disability? Remember; please; year"
"2362",670,"pm39","i20","В течение последних 12 месяцев Вам делали хирургические операции?","Over the past 12 months did you surgeries?"
"2363",671,"pm43","i20","Говорил ли Вам когда-нибудь врач; что у Вас диабет или повышенный сахар в крови?","Say whether you've ever had a doctor; that you have diabetes or high blood sugar?"
"2364",672,"pm46","i20","Ставили Вам когда-нибудь диагноз инфаркт миокарда?","Put you ever been diagnosed with myocardial infarction?"
"2365",673,"pm58.1","i20","Говорил ли Вам когда-нибудь врач; что у Вас повышенное артериальное давление?","Say whether you've ever had a doctor; that you have high blood pressure?"
"2366",674,"pm59","i20","Ставил Вам врач диагноз инсульт (кровоизлияние в мозг)?","You put the doctor diagnosed a stroke (cerebral hemorrhage)?"
"2367",675,"pm62","i20","В течение последних 12 месяцев говорил Вам врач; что у Вас анемия?","In the last 12 months the doctor told you; that you have anemia?"
"2368",676,"pm62.1","i20","Говорил Вам когда-нибудь врач; что у Вас туберкулез?","I say to you someday doctor; that if you have TB?"
"2369",677,"pm62.3","i20","Ставили Вам когда-нибудь диагноз гепатит; болезнь Боткина; желтуха?","Put you ever been diagnosed with hepatitis; Botkin's disease; jaundice?"
"2370",678,"pm62.5","i20","Каким типом гепатита Вы болели?","What type of hepatitis you sick?"
"2371",679,"pm62.5s","i20","ДРУГОЕ к вопросу m62.5s","To each question m62.5s"
"2372",680,"PM131","i20","В течение последних 12 месяцев у Вас были серьёзные нервные расстройства; депрессии?","Over the past 12 months have you had serious nervous disorders; Depression?"
"2373",681,"pm64","i20","Вы пользуетесь очками или контактными линзами?","Do you use glasses or contact lenses?"
"2374",682,"pm66","i20","Вы пользуетесь слуховым аппаратом?","Do you use a hearing aid?"
"2375",683,"pm71","i20","Вы курите в настоящее время?","Do you smoke now?"
"2376",684,"pm72","i20","Вспомните; пожалуйста;когда Вы начали курить? Сколько Вам тогда было лет?","Remember; Please, when you started smoking? How old were you then?"
"2377",685,"pm73","i20","В течение последних 7 дней Вы курили что-нибудь?","During the past 7 days did you smoke anything?"
"2378",686,"pm74","i20","Что Вы в основном курите? Сейчас я перечислю Вам разные виды курева; а Вы скажите; пожалуйста; что Вы курите чаще всего","What do you mostly smoke? Now I will list you the different types of smokes; and you say; please; that you smoke more often"
"2379",687,"pm75","i20","Сколько примерно штук сигарет или папирос Вы обычно выкуриваете за день?","About how many cigarettes or cigarettes you usually smoke per day?"
"2380",688,"pm149","i20","По какой цене Вы обычно покупаете пачку сигарет; папирос; табака; которые курите?","At what price you would normally buy a pack of cigarettes; cigarettes; tobacco; who smoke?"
"2381",689,"pm150","i20","Что Вы предпримите; если цены на сигареты;папиросы;табак;которые Вы обычно курите; вырастут в два раза?","What you do; if the price of cigarettes, cigarettes, tobacco, you usually smoke; rise twice?"
