"","nro","varcode","wave","russian","english"
"1208",1241,"rh4222.2","h22","Где именно 2-й ребенок посещает дополнительные творческие или любительские занятия: В др.учреждении;напр.;в кружках; клубах; секциях; специализир. школах?","Where is the 2nd child attends extra creative or amateur classes: In dr.uchrezhdenii eg. In circles clubs sections specializing. schools?"
"1209",1243,"rh4222.3","h22","Где именно 2-й ребенок посещает дополнительные творческие или любительские занятия: С частным преподавателем; репетитором?","Where is the 2nd child attends extra creative or amateur classes with a private tutor a tutor?"
"1210",1245,"rh4223.1","h22","Где именно 3-й ребенок посещает дополнительные творческие или любительские занятия: В (вашем саду/ вашей школе)?","Where is the 3rd child attends extra creative or amateur classes: B (your garden / your school)?"
"1211",1247,"rh4223.2","h22","Где именно 3-й ребенок посещает дополнительные творческие или любительские занятия: В др.учреждении;напр.;в кружках; клубах; секциях; специализир. школах?","Where is the 3rd child attends extra creative or amateur classes: In dr.uchrezhdenii eg. In circles clubs sections specializing. schools?"
"1212",1249,"rh4223.3","h22","Где именно 3-й ребенок посещает дополнительные творческие или любительские занятия: С частным преподавателем; репетитором?","Where is the 3rd child attends extra creative or amateur classes with a private tutor a tutor?"
"1213",1251,"rh4224.1","h22","Где именно 4-й ребенок посещает дополнительные творческие или любительские занятия: В (вашем саду/ вашей школе)?","Where is the 4th child attends extra creative or amateur classes: B (your garden / your school)?"
"1214",1253,"rh4224.2","h22","Где именно 4-й ребенок посещает дополнительные творческие или любительские занятия: В др.учреждении;напр.;в кружках; клубах; секциях; специализир. школах?","Where is the 4th child attends extra creative or amateur classes: In dr.uchrezhdenii eg. In circles clubs sections specializing. schools?"
"1215",1255,"rh4224.3","h22","Где именно 4-й ребенок посещает дополнительные творческие или любительские занятия: С частным преподавателем; репетитором?","Where is the 4th child attends extra creative or amateur classes with a private tutor a tutor?"
"1216",1234,"rh4231.1","h22","Сколько рублей в среднем Вы платите за месяц дополнительных творческих занятий в (вашем саду/ вашей школе)?","How many rubles on average you pay for the extra month of creative classes in (your garden / your school)?"
"1217",1236,"rh4231.2","h22","Сколько рублей в среднем Вы платите за месяц  дополнительных творческих занятий в др.учреждении;напр.;в кружках; клубах; секциях; специализир. школах?","How many rubles on average you pay for the extra month of creative classes in dr.uchrezhdenii eg. In circles clubs sections specializing. schools?"
"1218",1238,"rh4231.3","h22","Сколько рублей в среднем Вы платите за месяц  дополнительных творческих занятий с частным преподавателем; репетитором?","How many rubles on average you pay per month extra creative lessons with a private tutor a tutor?"
"1219",1240,"rh4232.1","h22","Сколько рублей в среднем Вы платите за месяц дополнительных творческих занятий в (вашем саду/ вашей школе)?","How many rubles on average you pay for the extra month of creative classes in (your garden / your school)?"
"1220",1242,"rh4232.2","h22","Сколько рублей в среднем Вы платите за месяц  дополнительных творческих занятий в др.учреждении;напр.;в кружках; клубах; секциях; специализир. школах?","How many rubles on average you pay for the extra month of creative classes in dr.uchrezhdenii eg. In circles clubs sections specializing. schools?"
"1221",1244,"rh4232.3","h22","Сколько рублей в среднем Вы платите за месяц  дополнительных творческих занятий с частным преподавателем; репетитором?","How many rubles on average you pay per month extra creative lessons with a private tutor a tutor?"
"1222",1246,"rh4233.1","h22","Сколько рублей в среднем Вы платите за месяц дополнительных творческих занятий в (вашем саду/ вашей школе)?","How many rubles on average you pay for the extra month of creative classes in (your garden / your school)?"
"1223",1248,"rh4233.2","h22","Сколько рублей в среднем Вы платите за месяц  дополнительных творческих занятий в др.учреждении;напр.;в кружках; клубах; секциях; специализир. школах?","How many rubles on average you pay for the extra month of creative classes in dr.uchrezhdenii eg. In circles clubs sections specializing. schools?"
"1224",1250,"rh4233.3","h22","Сколько рублей в среднем Вы платите за месяц  дополнительных творческих занятий с частным преподавателем; репетитором?","How many rubles on average you pay per month extra creative lessons with a private tutor a tutor?"
"1225",1252,"rh4234.1","h22","Сколько рублей в среднем Вы платите за месяц дополнительных творческих занятий в (вашем саду/ вашей школе)?","How many rubles on average you pay for the extra month of creative classes in (your garden / your school)?"
"1226",1254,"rh4234.2","h22","Сколько рублей в среднем Вы платите за месяц  дополнительных творческих занятий в др.учреждении;напр.;в кружках; клубах; секциях; специализир. школах?","How many rubles on average you pay for the extra month of creative classes in dr.uchrezhdenii eg. In circles clubs sections specializing. schools?"
"1227",1256,"rh4234.3","h22","Сколько рублей в среднем Вы платите за месяц  дополнительных творческих занятий с частным преподавателем; репетитором?","How many rubles on average you pay per month extra creative lessons with a private tutor a tutor?"
"1228",1257,"rh431.1","h22","1-й ребенок занимается спортом помимо обязательных занятий физкультурой в (детском саду/ школе)? Это могут быть занятия как в (вашем саду/ вашей школе); так и вне (него/ нее).","1st child is involved in sports outside the mandatory physical education in (kindergarten / school)? It can be occupied as in (your garden / your school) and outside (him / her)."
"1229",1258,"rh431.2","h22","2-й ребенок занимается спортом помимо обязательных занятий физкультурой в (детском саду/ школе)? Это могут быть занятия как в (вашем саду/ вашей школе); так и вне (него/ нее).","2nd child is involved in sports outside the mandatory physical education in (kindergarten / school)? It can be occupied as in (your garden / your school) and outside (him / her)."
"1230",1259,"rh431.3","h22","3-й ребенок занимается спортом помимо обязательных занятий физкультурой в (детском саду/ школе)? Это могут быть занятия как в (вашем саду/ вашей школе); так и вне (него/ нее).","3rd child is involved in sports outside the mandatory physical education in (kindergarten / school)? It can be occupied as in (your garden / your school) and outside (him / her)."
"1231",1260,"rh431.4","h22","4-й ребенок занимается спортом помимо обязательных занятий физкультурой в (детском саду/ школе)? Это могут быть занятия как в (вашем саду/ вашей школе); так и вне (него/ нее).","4th child playing sports outside the mandatory physical education in (kindergarten / school)? It can be occupied as in (your garden / your school) and outside (him / her)."
"1232",1261,"rh4321.1","h22","Где именно 1-й ребенок дополнительно занимается спортом: В (вашем саду/ вашей школе)?","Where is the 1st child additionally involved in sports: In (your garden / your school)?"
"1233",1263,"rh4321.2","h22","Где именно 1-й ребенок дополнительно занимается спортом: В другом учреждении; напр.;в спорт. школе; секции; клубе;бассейне?","Where is the 1st child additionally involved in sports: In another institution eg. In the sport. school clubs swimming pools?"
"1234",1265,"rh4321.3","h22","Где именно 1-й ребенок дополнительно занимается спортом: С частным тренером?","Where is the 1st child additionally plays sports: With a private trainer?"
"1235",1267,"rh4322.1","h22","Где именно 2-й ребенок дополнительно занимается спортом: В (вашем саду/ вашей школе)?","Where is the 2nd child additionally involved in sports: In (your garden / your school)?"
"1236",1269,"rh4322.2","h22","Где именно 2-й ребенок дополнительно занимается спортом: В другом учреждении; напр.;в спорт. школе; секции; клубе;бассейне?","Where is the 2nd child additionally involved in sports: In another institution eg. In the sport. school clubs swimming pools?"
"1237",1271,"rh4322.3","h22","Где именно 2-й ребенок дополнительно занимается спортом: С частным тренером?","Where is the 2nd child additionally plays sports: With a private trainer?"
"1238",1273,"rh4323.1","h22","Где именно 3-й ребенок дополнительно занимается спортом: В (вашем саду/ вашей школе)?","Where is the 3rd child additionally involved in sports: In (your garden / your school)?"
"1239",1275,"rh4323.2","h22","Где именно 3-й ребенок дополнительно занимается спортом: В другом учреждении; напр.;в спорт. школе; секции; клубе;бассейне?","Where is the 3rd child additionally involved in sports: In another institution eg. In the sport. school clubs swimming pools?"
"1240",1277,"rh4323.3","h22","Где именно 3-й ребенок дополнительно занимается спортом: С частным тренером?","Where is the 3rd child additionally plays sports: With a private trainer?"
"1241",1279,"rh4324.1","h22","Где именно 4-й ребенок дополнительно занимается спортом: В (вашем саду/ вашей школе)?","Where is the 4th child additionally involved in sports: In (your garden / your school)?"
"1242",1281,"rh4324.2","h22","Где именно 4-й ребенок дополнительно занимается спортом: В другом учреждении; напр.;в спорт. школе; секции; клубе;бассейне?","Where is the 4th child additionally involved in sports: In another institution eg. In the sport. school clubs swimming pools?"
"1243",1283,"rh4324.3","h22","Где именно 4-й ребенок дополнительно занимается спортом: С частным тренером?","Where is the 4th child additionally plays sports: With a private trainer?"
"1244",1262,"rh4331.1","h22","Сколько рублей в среднем Вы платите за месяц дополнительных занятий спортом в (вашем саду/ вашей школе)?","How many rubles on average you pay for the extra month in sports (your garden / your school)?"
"1245",1264,"rh4331.2","h22","Сколько рублей в среднем Вы платите за месяц дополнительных занятий спортом в другом учреждении; напр.;в спорт. школе; секции; клубе;бассейне?","How many rubles on average you pay per month extra sport at another institution eg. In the sport. school clubs swimming pools?"
"1246",1266,"rh4331.3","h22","Сколько рублей в среднем Вы платите за месяц дополнительных занятий спортом с частным тренером?","How many rubles on average you pay extra for a month with a private sports coach?"
"1247",1268,"rh4332.1","h22","Сколько рублей в среднем Вы платите за месяц дополнительных занятий спортом в (вашем саду/ вашей школе)?","How many rubles on average you pay for the extra month in sports (your garden / your school)?"
"1248",1270,"rh4332.2","h22","Сколько рублей в среднем Вы платите за месяц дополнительных занятий спортом в другом учреждении; напр.;в спорт. школе; секции; клубе;бассейне?","How many rubles on average you pay per month extra sport at another institution eg. In the sport. school clubs swimming pools?"
"1249",1272,"rh4332.3","h22","Сколько рублей в среднем Вы платите за месяц дополнительных занятий спортом с частным тренером?","How many rubles on average you pay extra for a month with a private sports coach?"
"1250",1274,"rh4333.1","h22","Сколько рублей в среднем Вы платите за месяц дополнительных занятий спортом в (вашем саду/ вашей школе)?","How many rubles on average you pay for the extra month in sports (your garden / your school)?"
"1251",1276,"rh4333.2","h22","Сколько рублей в среднем Вы платите за месяц дополнительных занятий спортом в другом учреждении; напр.;в спорт. школе; секции; клубе;бассейне?","How many rubles on average you pay per month extra sport at another institution eg. In the sport. school clubs swimming pools?"
"1252",1278,"rh4333.3","h22","Сколько рублей в среднем Вы платите за месяц дополнительных занятий спортом с частным тренером?","How many rubles on average you pay extra for a month with a private sports coach?"
"1253",1280,"rh4334.1","h22","Сколько рублей в среднем Вы платите за месяц дополнительных занятий спортом в (вашем саду/ вашей школе)?","How many rubles on average you pay for the extra month in sports (your garden / your school)?"
"1254",1282,"rh4334.2","h22","Сколько рублей в среднем Вы платите за месяц дополнительных занятий спортом в другом учреждении; напр.;в спорт. школе; секции; клубе;бассейне?","How many rubles on average you pay per month extra sport at another institution eg. In the sport. school clubs swimming pools?"
"1255",1284,"rh4334.3","h22","Сколько рублей в среднем Вы платите за месяц дополнительных занятий спортом с частным тренером?","How many rubles on average you pay extra for a month with a private sports coach?"
"1256",1285,"rh44.1a","h22","У Вашей семьи в текущем учебном году есть еще какие-то расходы; связанные с воспитанием и образованием 1-го ребенка; которые мы не учли? Если да; то укажите; что это за расходы.","Your family in the current academic year there are some costs associated with the upbringing and education of the 1st child which we have not considered? If yes please specify what kind of expenses."
"1257",1286,"rh44.1b","h22","Сколько рублей в среднем за  месяц (обучения/пребывания) составляют эти расходы на 1-го ребенка?","How many rubles per month on average (training / stay) these costs make up the 1st child?"
"1258",1287,"rh44.1c","h22","0 - НЕ БЫЛО ДРУГИХ РАСХОДОВ; СВЯЗАННЫХ С ВОСПИТАНИЕМ И ОБРАЗОВАНИЕМ 1-ГО РЕБЕНКА","0 - there was no other costs associated with education and education 1ST CHILD"
"1259",1288,"rh44.2a","h22","У Вашей семьи в текущем учебном году есть еще какие-то расходы; связанные с воспитанием и образованием 2-го ребенка; которые мы не учли? Если да; то укажите; что это за расходы.","Your family in the current academic year there are some costs associated with the upbringing and education of the 2nd child which we have not considered? If yes please specify what kind of expenses."
"1260",1289,"rh44.2b","h22","Сколько рублей в среднем за  месяц (обучения/пребывания) составляют эти расходы на 2-го ребенка?","How many rubles per month on average (training / stay) these costs make up the 2nd child?"
"1261",1290,"rh44.2c","h22","0 - НЕ БЫЛО ДРУГИХ РАСХОДОВ; СВЯЗАННЫХ С ВОСПИТАНИЕМ И ОБРАЗОВАНИЕМ 2-ГО РЕБЕНКА","0 - there was no other costs associated with education and education 2nd child"
"1262",1291,"rh44.3a","h22","У Вашей семьи в текущем учебном году есть еще какие-то расходы; связанные с воспитанием и образованием 3-го ребенка; которые мы не учли? Если да; то укажите; что это за расходы.","Your family in the current academic year there are some costs associated with the upbringing and education of the 3rd child we have not considered? If yes please specify what kind of expenses."
"1263",1292,"rh44.3b","h22","Сколько рублей в среднем за  месяц (обучения/пребывания) составляют эти расходы на 3-го ребенка?","How many rubles per month on average (training / stay) these costs make up the third child?"
"1264",1293,"rh44.3c","h22","0 - НЕ БЫЛО ДРУГИХ РАСХОДОВ; СВЯЗАННЫХ С ВОСПИТАНИЕМ И ОБРАЗОВАНИЕМ 3-ГО РЕБЕНКА","0 - there was no other costs associated with education and education 3RD CHILD"
"1265",1294,"rh44.4a","h22","У Вашей семьи в текущем учебном году есть еще какие-то расходы; связанные с воспитанием и образованием 4-го ребенка; которые мы не учли? Если да; то укажите; что это за расходы.","Your family in the current academic year there are some costs associated with the upbringing and education of the 4th child that we have not considered? If yes please specify what kind of expenses."
"1266",1295,"rh44.4b","h22","Сколько рублей в среднем за  месяц (обучения/пребывания) составляют эти расходы на 4-го ребенка?","How many rubles per month on average (training / stay) these costs make up the 4th child?"
"1267",1296,"rh44.4c","h22","0 - НЕ БЫЛО ДРУГИХ РАСХОДОВ; СВЯЗАННЫХ С ВОСПИТАНИЕМ И ОБРАЗОВАНИЕМ 4-ГО РЕБЕНКА","0 - there was no other costs associated with education and education 4th child"
"1268",1297,"rh45","h22","Кто-то из членов семьи в наст.вр.получает проф.образование(не учитыв.тех;кто обуч.на проф.курсах;курсах повыш.квалифик.; в аспирантуре или докторантуре)?","Some of the family members in nast.vr.poluchaet prof.obrazovanie (not uchityv.teh who obuch.na prof.kursah courses povysh.kvalifik. Postgraduate or doctoral studies)?"
"1269",1302,"rh461.1","h22","Где учится 1-й учащийся?","Where studies of the 1st student?"
"1270",1303,"rh461.2","h22","Где учится 2-й учащийся?","Where studies 2nd student?"
"1271",1304,"rh461.3","h22","Где учится 3-й учащийся?","Where studies 3rd student?"
"1272",1305,"rh461.4","h22","Где учится 4-й учащийся?","Where to learn the 4th student?"
"1273",1298,"rh46.1b","h22","Номер 1-го учащегося из карточки домохозяйства.","Number 1 student of cards households."
"1274",1306,"rh462.1","h22","На какой форме обучения учится 1-й учащийся?","On what form of learning is learning the 1st student?"
"1275",1307,"rh462.2","h22","На какой форме обучения учится 2-й учащийся?","On what form of learning is learning the 2nd student?"
"1276",1308,"rh462.3","h22","На какой форме обучения учится 3-й учащийся?","On what form of learning is learning third student?"
"1277",1309,"rh462.4","h22","На какой форме обучения учится 4-й учащийся?","On what form of learning is learning 4th student?"
"1278",1299,"rh46.2b","h22","Номер 2-го учащегося из карточки домохозяйства.","Number of 2nd student card from the household."
"1279",1300,"rh46.3b","h22","Номер 3-го учащегося из карточки домохозяйства.","Number of 3rd student card from the household."
"1280",1301,"rh46.4b","h22","Номер 4-го учащегося из карточки домохозяйства.","Number of 4th student card from the household."
"1281",1310,"rh47.1","h22","В каком году 1-й учащийся поступил в это учебное заведение?","In what year was the 1st student enrolled in this school?"
"1282",1311,"rh47.2","h22","В каком году 2-й учащийся поступил в это учебное заведение?","In what year was the 2nd student enrolled in this school?"
"1283",1312,"rh47.3","h22","В каком году 3-й учащийся поступил в это учебное заведение?","In what year was the third student enrolled in this school?"
"1284",1313,"rh47.4","h22","В каком году 4-й учащийся поступил в это учебное заведение?","In what year was the 4th student enrolled in this school?"
"1285",1314,"rh48.1","h22","Сколько экзаменов в формате ЕГЭ сдавал 1-й учащийся?","How many exams in the format USE handed 1st student?"
"1286",1315,"rh48.2","h22","Сколько экзаменов в формате ЕГЭ сдавал 2-й учащийся?","How many exams in the format USE handed 2nd student?"
"1287",1316,"rh48.3","h22","Сколько экзаменов в формате ЕГЭ сдавал 3-й учащийся?","How many exams in the format USE handed third student?"
"1288",1317,"rh48.4","h22","Сколько экзаменов в формате ЕГЭ сдавал 4-й учащийся?","How many exams in the format USE handed 4th student?"
"1289",1318,"rh49.1.1","h22","Какова была сумма баллов; набранных 1-м учащимся по результатам ЕГЭ по математике; после перевода их в 100-балльную систему; то есть тестовых баллов?","What was the amount of points earned 1st students on USE results in mathematics after their transfer to a 100-point system ie test scores?"
"1290",1319,"rh49.1.2","h22","Какова была сумма баллов; набранных 2-м учащимся по результатам ЕГЭ по математике; после перевода их в 100-балльную систему; то есть тестовых баллов?","What was the amount of points earned 2nd students at the USE results in mathematics after their transfer to a 100-point system ie test scores?"
"1291",1320,"rh49.1.3","h22","Какова была сумма баллов; набранных 3-м учащимся по результатам ЕГЭ по математике; после перевода их в 100-балльную систему; то есть тестовых баллов?","What was the amount of points scored 3rd on the results of CSE students in mathematics after their transfer to a 100-point system ie test scores?"
"1292",1321,"rh49.1.4","h22","Какова была сумма баллов; набранных 4-м учащимся по результатам ЕГЭ по математике;  после перевода их в 100-балльную систему; то есть тестовых баллов?","What was the amount of points earned 4th students on USE results in mathematics after their transfer to a 100-point system ie test scores?"
"1293",1322,"rh49.2.1","h22","Какова была сумма баллов; набранных 1-м учащимся по результатам ЕГЭ по русскому языку;  после перевода их в 100-балльную систему; то есть тестовых баллов?","What was the amount of points earned 1st students on the results of USE in Russian after their transfer to a 100-point system ie test scores?"
"1294",1323,"rh49.2.2","h22","Какова была сумма баллов; набранных 2-м учащимся по результатам ЕГЭ по русскому языку; после перевода их в 100-балльную систему; то есть тестовых баллов?","What was the amount of points earned 2nd students on the results of USE in Russian after their transfer to a 100-point system ie test scores?"
"1295",1324,"rh49.2.3","h22","Какова была сумма баллов; набранных 3-м учащимся по результатам ЕГЭ по русскому языку; после перевода их в 100-балльную систему; то есть тестовых баллов?","What was the amount of points earned 3rd students on the results of USE in Russian after their transfer to a 100-point system ie test scores?"
"1296",1325,"rh49.2.4","h22","Какова была сумма баллов; набранных 4-м учащимся по результатам ЕГЭ по русскому языку; после перевода их в 100-балльную систему; то есть тестовых баллов?","What was the amount of points earned 4th students on the results of USE in Russian after their transfer to a 100-point system ie test scores?"
"1297",1326,"rh50.1","h22","Ваша семья платила за доброжелательное отношение при выставлении итоговых; экзаменационных оценок? Если да; то сколько Вы заплатили? 1-й учащийся","Your family pays for the friendly attitude when placing the final test scores? If so how much you paid? 1st student"
"1298",1327,"rh50.2","h22","Ваша семья платила за доброжелательное отношение при выставлении итоговых; экзаменационных оценок? Если да; то сколько Вы заплатили? 2-й учащийся","Your family pays for the friendly attitude when placing the final test scores? If so how much you paid? 2nd student"
"1299",1328,"rh50.3","h22","Ваша семья платила за доброжелательное отношение при выставлении итоговых; экзаменационных оценок? Если да; то сколько Вы заплатили? 3-й учащийся","Your family pays for the friendly attitude when placing the final test scores? If so how much you paid? 3rd student"
"1300",1329,"rh50.4","h22","Ваша семья платила за доброжелательное отношение при выставлении итоговых; экзаменационных оценок? Если да; то сколько Вы заплатили? 4-й учащийся","Your family pays for the friendly attitude when placing the final test scores? If so how much you paid? 4th student"
"1301",1330,"rh511.1","h22","0 - НЕ БЫЛО РАСХОДОВ; СВЯЗАННЫХ С ПОСТУПЛЕНИЕМ 1-ГО УЧАЩЕГОСЯ В ЭТО УЧЕБНОЕ ЗАВЕДЕНИЕ","0 - there was COSTS OF RECEIPTS 1 student in this school"
"1302",1331,"rh5111.1","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 1-го учащегося в учебное заведение? Вступительный взнос; кот. требуется для поступления в это учебное заведение.","In the last 12 months of your family were the costs associated with the arrival of the 1st student in school? Entrance fee cat. is required for admission to this school."
"1303",1333,"rh5111.2","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 1-го учащегося в учебное заведение? Плата за подготовительные курсы в том учебном заведении; в котором он/она учится","In the last 12 months of your family were the costs associated with the arrival of the 1st student in school? Fee for training courses in the institution in which he / she learns"
"1304",1335,"rh5111.3","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 1-го учащегося в учебное заведение? Плата за подготовительные курсы при школе для подготовки к ЕГЭ.","In the last 12 months of your family were the costs associated with the arrival of the 1st student in school? Fee for training courses at the school to prepare for the exam."
"1305",1337,"rh5111.4","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 1-го учащегося в учебное заведение? Плата за подготовительные курсы в других учебных заведениях.","In the last 12 months of your family were the costs associated with the arrival of the 1st student in school? Fee for training courses at other institutions."
"1306",1339,"rh5111.5","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 1-го учащегося в учебное заведение? Плата за занятия с репетиторами для подготовки к поступлению","In the last 12 months of your family were the costs associated with the arrival of the 1st student in school? Fee for tutoring to prepare for entry"
"1307",1341,"rh5111.6","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 1-го учащегося в учебное заведение? Другое","In the last 12 months of your family were the costs associated with the arrival of the 1st student in school? other"
"1308",1342,"rh51116s","h22","Другие расходы к h5111.6; какие именно:","Other costs to h5111.6 what kind:"
"1309",1344,"rh511.2","h22","0 - НЕ БЫЛО РАСХОДОВ; СВЯЗАННЫХ С ПОСТУПЛЕНИЕМ 2-ГО УЧАЩЕГОСЯ В УЧЕБНОЕ ЗАВЕДЕНИЕ","0 - there was COSTS OF RECEIPTS OF 2ND STUDENT in educational institutions"
"1310",1345,"rh5112.1","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 2-го учащегося в учебное заведение? Вступительный взнос; кот.требуется для поступления в это учебное заведение.","In the last 12 months of your family were the costs associated with the receipt of the 2nd student in school? Entrance fee kot.trebuetsya for admission to this school."
"1311",1347,"rh5112.2","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 2-го учащегося в учебное заведение? Плата за подготовительные курсы в том учебном заведении; в котором он/она учится.","In the last 12 months of your family were the costs associated with the receipt of the 2nd student in school? Fee for training courses in the institution in which he / she learns."
"1312",1349,"rh5112.3","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 2-го учащегося в учебное заведение? Плата за подготовительные курсы при школе для подготовки к ЕГЭ.","In the last 12 months of your family were the costs associated with the receipt of the 2nd student in school? Fee for training courses at the school to prepare for the exam."
"1313",1351,"rh5112.4","h22","В последние 12 месяцев у Вашей семьи были расходы;связ.с поступлением 2-го учащегося в учебное заведение? Плата за подготовит.курсы в других учебных заведениях.","In the last 12 months of your family were spending svyaz.s entering 2nd student in school? Fee podgotovit.kursy at other institutions."
"1314",1353,"rh5112.5","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 2-го учащегося в учебное заведение?Плата за занятия с репетиторами для подготовки к поступлению","In the last 12 months of your family were the costs associated with the receipt of the 2nd student in school? Fee for tutoring to prepare for the entry"
"1315",1355,"rh5112.6","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 2-го учащегося в учебное заведение? Другое","In the last 12 months of your family were the costs associated with the receipt of the 2nd student in school? other"
"1316",1356,"rh51126s","h22","Другие расходы к h5112.6; какие именно:","Other costs to h5112.6 what kind:"
"1317",1358,"rh511.3","h22","0 - НЕ БЫЛО РАСХОДОВ; СВЯЗАННЫХ С ПОСТУПЛЕНИЕМ 3-ГО УЧАЩЕГОСЯ В УЧЕБНОЕ ЗАВЕДЕНИЕ","0 - there was COSTS OF RECEIPTS OF 3RD STUDENT in educational institutions"
"1318",1359,"rh5113.1","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 3-го учащегося в учебное заведение? Вступительный взнос; кот.требуется для поступления в это учебное заведение.","In the last 12 months of your family were the costs associated with the receipt of the third student in school? Entrance fee kot.trebuetsya for admission to this school."
"1319",1361,"rh5113.2","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 3-го учащегося в учебное заведение? Плата за подготовительные курсы в том учебном заведении; в котором он/она учится.","In the last 12 months of your family were the costs associated with the receipt of the third student in school? Fee for training courses in the institution in which he / she learns."
"1320",1363,"rh5113.3","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 3-го учащегося в учебное заведение? Плата за подготовительные курсы при школе для подготовки к ЕГЭ.","In the last 12 months of your family were the costs associated with the receipt of the third student in school? Fee for training courses at the school to prepare for the exam."
"1321",1365,"rh5113.4","h22","В последние 12 месяцев у Вашей семьи были расходы;связанные с поступлением 3-го учащегося в учебное заведение? Плата за подготовит.курсы в других учебных заведениях.","In the last 12 months of your family were the costs associated with the receipt of the third student in school? Fee podgotovit.kursy at other institutions."
"1322",1367,"rh5113.5","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 3-го учащегося в учебное заведение?Плата за занятия с репетиторами для подготовки к поступлению","In the last 12 months of your family were the costs associated with the receipt of the third student in school? Fee for tutoring to prepare for the entry"
"1323",1369,"rh5113.6","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 3-го учащегося в учебное заведение? Другое","In the last 12 months of your family were the costs associated with the receipt of the third student in school? other"
"1324",1370,"rh51136s","h22","Другие расходы к h5113.6; какие именно:","Other costs to h5113.6 what kind:"
"1325",1372,"rh511.4","h22","0 - НЕ БЫЛО РАСХОДОВ; СВЯЗАННЫХ С ПОСТУПЛЕНИЕМ 4-ГО УЧАЩЕГОСЯ В УЧЕБНОЕ ЗАВЕДЕНИЕ","0 - there was COSTS OF RECEIPTS 4TH STUDENT in educational institutions"
"1326",1373,"rh5114.1","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 4-го учащегося в учебное заведение? Вступительный взнос; кот.требуется для поступления в это учебное заведение.","In the last 12 months of your family were the costs associated with the receipt of the 4th student in school? Entrance fee kot.trebuetsya for admission to this school."
"1327",1375,"rh5114.2","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 4-го учащегося в учебное заведение? Плата за подготовительные курсы в том учебном заведении; в котором он/она учится.","In the last 12 months of your family were the costs associated with the receipt of the 4th student in school? Fee for training courses in the institution in which he / she learns."
"1328",1377,"rh5114.3","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 4-го учащегося в учебное заведение? Плата за подготовительные курсы при школе для подготовки к ЕГЭ.","In the last 12 months of your family were the costs associated with the receipt of the 4th student in school? Fee for training courses at the school to prepare for the exam."
"1329",1379,"rh5114.4","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 4-го учащегося в учебное заведение? Плата за подготовит.курсы в других учебных заведениях.","In the last 12 months of your family were the costs associated with the receipt of the 4th student in school? Fee podgotovit.kursy at other institutions."
"1330",1381,"rh5114.5","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 4-го учащегося в учебное заведение?Плата за занятия с репетиторами для подготовки к поступлению","In the last 12 months of your family were the costs associated with the receipt of the 4th student in school? Fee for tutoring to prepare for the entry"
"1331",1383,"rh5114.6","h22","В последние 12 месяцев у Вашей семьи были расходы; связанные с поступлением 4-го учащегося в учебное заведение? Другое","In the last 12 months of your family were the costs associated with the receipt of the 4th student in school? other"
"1332",1384,"rh51146s","h22","Другие расходы к h5114.6;какие именно:","Other costs to h5114.6 what kind:"
"1333",1332,"rh5121.1","h22","Оцените Ваши затраты в рублях: Вступительный взнос; кот. требуется для поступления в это учебное заведение; в т.ч. в виде добров.пожертвов. или в неденежной форме","Estimate your costs in rubles: Entrance fee cat. is required for admission to this school including as dobrov.pozhertvov. or in-kind"
"1334",1334,"rh5121.2","h22","Оцените Ваши затраты в рублях: Плата за подготовительные курсы в том учебном заведении; в котором он/она учится","Estimate your costs in rubles: Fee for training courses in the institution in which he / she learns"
